Address;Status-Code;Status-Text;Type;Size;Title;Date;Level;Links Out;Links In;Server;Error;Duration;Charset;Description
https://residence-berthiaume-du-tremblay.com/?post_type=job_listing&p=3928;200;ok;text/html;84447;"Cuisinier.ère - La R&eacute;sidence Berthiaume-Du Tremblay";;3;173;1;Apache;;00:01.245;utf-8;À titre de cuisinier.ère tu feras LA différence auprès des résidents et nous ne manquerons pas une occasion de te le rappeler.
https://residence-berthiaume-du-tremblay.com/a-propos-de-la-residence/;200;ok;text/html;135180;"À propos de la Résidence - La R&eacute;sidence Berthiaume-Du Tremblay";18.05.2022  14:48:00;1;214;50;Apache;;00:03.755;utf-8;
https://residence-berthiaume-du-tremblay.com/a-propos-de-la-residence/conseil-dadministration/;200;ok;text/html;108816;"Conseil d&#039;administration - La R&eacute;sidence Berthiaume-Du Tremblay";18.05.2022  14:48:11;1;160;50;Apache;;00:08.759;utf-8;
https://residence-berthiaume-du-tremblay.com/a-propos-de-la-residence/droits-des-usagers/;200;ok;text/html;144350;"Droits des usagers - La R&eacute;sidence Berthiaume-Du Tremblay";18.05.2022  14:48:04;1;203;50;Apache;;00:08.904;utf-8;
https://residence-berthiaume-du-tremblay.com/a-propos-de-la-residence/le-partenariat-de-soins-et-de-services-avec-les-usagers-et-leurs-proches/;200;ok;text/html;91095;"Le partenariat de soins et de services avec les usagers et leurs proches - La R&eacute;sidence Berthiaume-Du Tremblay";18.05.2022  15:24:03;1;155;50;Apache;;00:05.910;utf-8;
https://residence-berthiaume-du-tremblay.com/a-propos-de-la-residence/les-divers-comites/;200;ok;text/html;116635;"Les divers comités - La R&eacute;sidence Berthiaume-Du Tremblay";18.05.2022  14:48:13;1;152;50;Apache;;00:03.672;utf-8;
https://residence-berthiaume-du-tremblay.com/carriere/;200;ok;text/html;109931;"Le milieu de travail - La R&eacute;sidence Berthiaume-Du Tremblay";18.05.2022  14:47:56;1;169;50;Apache;;00:08.941;utf-8;
https://residence-berthiaume-du-tremblay.com/carriere/devenir-benevole/;200;ok;text/html;92682;"Devenir bénévole - La R&eacute;sidence Berthiaume-Du Tremblay";18.05.2022  14:48:06;1;158;50;Apache;;00:03.706;utf-8;
https://residence-berthiaume-du-tremblay.com/carriere/offres-demplois;200;ok;text/html;;" <span class=""fl-button-text""> Joignez-vous à l’équipe</span> ";;1;1;50;Apache;;00:06.639;utf-8;
https://residence-berthiaume-du-tremblay.com/carriere/offres-demplois/;200;ok;text/html;126345;"Offres d&#039;emplois - La R&eacute;sidence Berthiaume-Du Tremblay";18.05.2022  14:27:19;1;190;51;Apache;;00:08.971;utf-8;Tu auras le sentiment du travail accompli et la plus belle reconnaissance : le sourire des résidents qui sont au cœur de notre mission. #RBDTxTOI
https://residence-berthiaume-du-tremblay.com/carriere/offres-demplois/les-professionnels/;200;ok;text/html;97990;"Les professionnels - La R&eacute;sidence Berthiaume-Du Tremblay";18.05.2022  15:11:27;2;164;2;Apache;;00:25.977;utf-8;"Offres d&#039;emploi à la Résidence Berthiaume-Du Tremblay - Professionnels de la santé : nutritionniste, travailleur social, pharmacien, etc."
https://residence-berthiaume-du-tremblay.com/carriere/offres-demplois/les-services-administratifs-gestion/;200;ok;text/html;98165;"Les services administratifs et de gestion - La R&eacute;sidence Berthiaume-Du Tremblay";18.05.2022  15:10:47;2;164;2;Apache;;00:21.888;utf-8;"Offres d&#039;emploi à la Résidence Berthiaume-Du Tremblay : Services administratifs et de gestion #RBDTxTOI"
https://residence-berthiaume-du-tremblay.com/carriere/offres-demplois/les-services-alimentaires/;200;ok;text/html;97798;"Les services alimentaires - La R&eacute;sidence Berthiaume-Du Tremblay";18.05.2022  15:11:04;2;164;2;Apache;;00:00.323;utf-8;"Offres d&#039;emploi à la Résidence Berthiaume-Du Tremblay - Services alimentaires : cuisinier, préposé au service alimentaire, etc."
https://residence-berthiaume-du-tremblay.com/carriere/offres-demplois/les-services-hygiene-salubrite/;200;ok;text/html;98049;"Les services d&#039;hygiène et de salubrité - La R&eacute;sidence Berthiaume-Du Tremblay";18.05.2022  15:11:15;2;164;2;Apache;;00:10.819;utf-8;"Offres d&#039;emploi à la Résidence Berthiaume-Du Tremblay : Préposé en hygiène et salubrité, préposé à la lingerie et buanderie, etc."
https://residence-berthiaume-du-tremblay.com/carriere/offres-demplois/les-services-techniques/;200;ok;text/html;97877;"Les services techniques - La R&eacute;sidence Berthiaume-Du Tremblay";18.05.2022  15:11:30;2;164;2;Apache;;00:20.155;utf-8;"Offres d&#039;emploi à la Résidence Berthiaume-Du Tremblay - Services techniques : journalier, ouvrier de maintenance, mécanicien d’entretien, etc."
https://residence-berthiaume-du-tremblay.com/carriere/offres-demplois/les-soins/;200;ok;text/html;97714;"Les soins - La R&eacute;sidence Berthiaume-Du Tremblay";18.05.2022  15:11:20;2;164;2;Apache;;00:00.757;utf-8;"Offres d&#039;emploi à la Résidence Berthiaume-Du Tremblay - Soins de la santé : infirmière, préposé aux bénéficiaires, etc."
https://residence-berthiaume-du-tremblay.com/carriere/stages/;200;ok;text/html;90383;"Stages - La R&eacute;sidence Berthiaume-Du Tremblay";18.05.2022  14:48:15;1;158;50;Apache;;00:05.670;utf-8;
https://residence-berthiaume-du-tremblay.com/centre-de-jour/;200;ok;text/html;90593;"Centre de jour - La R&eacute;sidence Berthiaume-Du Tremblay";18.05.2022  14:47:40;1;156;51;Apache;;00:04.250;utf-8;
https://residence-berthiaume-du-tremblay.com/centre-de-jour/presentation/;200;ok;text/html;;Consultez la programmation du Centre de jour;;1;1;1;Apache;;00:05.601;utf-8;
https://residence-berthiaume-du-tremblay.com/centre-de-jour/services-offerts-aux-aines/;200;ok;text/html;91045;"Services offerts aux aînés - La R&eacute;sidence Berthiaume-Du Tremblay";18.05.2022  14:30:45;1;160;50;Apache;;00:03.795;utf-8;
https://residence-berthiaume-du-tremblay.com/centre-de-jour/services-offerts-aux-proches-aidants/;200;ok;text/html;88664;"Services offerts aux proches aidants - La R&eacute;sidence Berthiaume-Du Tremblay";18.05.2022  14:48:11;1;156;50;Apache;;00:08.920;utf-8;
https://residence-berthiaume-du-tremblay.com/conditions-dutilisation/;200;ok;text/html;83496;"Conditions d’utilisation - La R&eacute;sidence Berthiaume-Du Tremblay";18.05.2022  14:47:42;1;154;50;Apache;;00:06.857;utf-8;
https://residence-berthiaume-du-tremblay.com/des-nouvelles-de-la-fondation-berthiaume-du-tremblay/;200;ok;text/html;84926;"Des nouvelles de la Fondation Berthiaume-Du Tremblay - La R&eacute;sidence Berthiaume-Du Tremblay";18.05.2022  14:32:40;2;157;2;Apache;;00:00.051;utf-8;"Le 8 décembre dernier, la Fondation Berthiaume-Du Tremblay annonçait le départ de Madame Annie Gauvin, directrice générale et tenait à remercier Madame Nicole Ouellet d&#039;avoir accepté d&#039;assurer la direction générale de la Fondation."
https://residence-berthiaume-du-tremblay.com/emploi/cuisinier-chsld/;200;ok;text/html;83995;"Cuisinier.ère - La R&eacute;sidence Berthiaume-Du Tremblay";18.05.2022  15:11:00;2;159;1;Apache;;00:00.332;utf-8;À titre de cuisinier.ère tu feras LA différence auprès des résidents et nous ne manquerons pas une occasion de te le rappeler.
https://residence-berthiaume-du-tremblay.com/emploi/prepose-aux-beneficiaires/;200;ok;text/html;99858;"Préposé.e aux bénéficiaires - La R&eacute;sidence Berthiaume-Du Tremblay";18.05.2022  15:11:10;2;166;2;Apache;;00:09.741;utf-8;À titre de préposé aux bénéficiaires, tu feras LA différence auprès des résidents et nous ne manquerons pas une occasion de te le rappeler.
https://residence-berthiaume-du-tremblay.com/emploi/prepose-e-au-service-alimentaire/;200;ok;text/html;84185;"Préposé.e au service alimentaire - La R&eacute;sidence Berthiaume-Du Tremblay";18.05.2022  15:11:25;2;159;1;Apache;;00:00.260;utf-8;Au service alimentaire tu feras LA différence auprès des résidents et nous ne manquerons pas une occasion de te le rappeler.
https://residence-berthiaume-du-tremblay.com/la-residence-est-agree-avec-mention-dhonneur/;200;ok;text/html;87611;"La Résidence est agrée avec mention d’honneur - La R&eacute;sidence Berthiaume-Du Tremblay";18.05.2022  14:38:00;2;163;2;Apache;;00:00.309;utf-8;"Résultat très positif de la visite 2020 d&#039;Agrément Canada à la Résidence Berthiaume-Du Tremblay. La RBDT est agrée avec mention d&#039;honneur !"
https://residence-berthiaume-du-tremblay.com/le-resident-et-ses-proches/vivre-a-la-residence/;200;ok;text/html;;Une approche humaine, un environnement stimulant;;1;1;1;Apache;;00:07.551;utf-8;
https://residence-berthiaume-du-tremblay.com/mention-dhonneur-aux-prix-rsss/;200;ok;text/html;84495;"Mention d&#039;honneur aux Prix RSSS - La R&eacute;sidence Berthiaume-Du Tremblay";18.05.2022  14:32:38;1;157;3;Apache;;00:10.136;utf-8;La Résidence obtient une mention d’honneur aux Prix d’excellence du réseau de la santé et des services sociaux pour le projet Approche et comité partenaire.
https://residence-berthiaume-du-tremblay.com/notre-site-internet-sest-refait-une-beaute/;200;ok;text/html;83060;"Notre site internet s’est refait une beauté - La R&eacute;sidence Berthiaume-Du Tremblay";18.05.2022  14:37:58;2;156;2;Apache;;00:07.763;utf-8;
https://residence-berthiaume-du-tremblay.com/nous-joindre/;200;ok;text/html;102861;"Nous joindre - La R&eacute;sidence Berthiaume-Du Tremblay";18.05.2022  14:48:17;1;192;50;Apache;;00:03.689;utf-8;
https://residence-berthiaume-du-tremblay.com/nouvelles-et-publications/;200;ok;text/html;96368;"À la une - La R&eacute;sidence Berthiaume-Du Tremblay";18.05.2022  14:47:44;1;164;50;Apache;;00:03.626;utf-8;
https://residence-berthiaume-du-tremblay.com/nouvelles-et-publications/administratif/;200;ok;text/html;106394;"Documents administratifs - La R&eacute;sidence Berthiaume-Du Tremblay";18.05.2022  14:27:55;1;194;50;Apache;;00:08.995;utf-8;
https://residence-berthiaume-du-tremblay.com/nouvelles-et-publications/politiques-de-letablissement/;200;ok;text/html;117101;"Politiques de l&#039;établissement - La R&eacute;sidence Berthiaume-Du Tremblay";18.05.2022  14:47:50;1;250;50;Apache;;00:07.944;utf-8;
https://residence-berthiaume-du-tremblay.com/nouvelles-et-publications/programmes/;200;ok;text/html;118039;"Programmes - La R&eacute;sidence Berthiaume-Du Tremblay";18.05.2022  14:47:44;1;188;50;Apache;;00:08.430;utf-8;
https://residence-berthiaume-du-tremblay.com/nouvelles-et-publications/publications/;200;ok;text/html;86488;"Publications - La R&eacute;sidence Berthiaume-Du Tremblay";18.05.2022  14:27:39;1;160;50;Apache;;00:08.973;utf-8;
https://residence-berthiaume-du-tremblay.com/planification-strategique-cap-sur-2027/;200;ok;text/html;85782;"Planification stratégique Cap sur 2027 - La R&eacute;sidence Berthiaume-Du Tremblay";18.05.2022  14:32:32;1;159;3;Apache;;00:08.388;utf-8;La planification stratégique Cap sur 2027 de la Résidence Berthiaume-Du Tremblay est un plan de voyage ambitieux qui se résume en six escales.
https://residence-berthiaume-du-tremblay.com/politiques-de-confidentialite/;200;ok;text/html;84443;"Politiques de confidentialité - La R&eacute;sidence Berthiaume-Du Tremblay";18.05.2022  14:48:04;1;156;50;Apache;;00:10.269;utf-8;
https://residence-berthiaume-du-tremblay.com/programme-de-gestion-de-la-releve/;200;ok;text/html;86853;"Programme de gestion de la relève - La R&eacute;sidence Berthiaume-Du Tremblay";18.05.2022  14:32:35;1;158;3;Apache;;00:10.106;utf-8;Ce programme s’avère un outil indispensable pour identifier la relève potentielle au sein d’une organisation et aider les candidats ciblés.
https://residence-berthiaume-du-tremblay.com/rapport-annuel-de-gestion-2020-2021/;200;ok;text/html;85616;"Rapport annuel de gestion 2020-2021 - La R&eacute;sidence Berthiaume-Du Tremblay";18.05.2022  14:38:01;2;158;2;Apache;;00:20.006;utf-8;
https://residence-berthiaume-du-tremblay.com/soins-et-services/;200;ok;text/html;99876;"Soins cliniques et médicaux - La R&eacute;sidence Berthiaume-Du Tremblay";18.05.2022  14:47:53;1;161;51;Apache;;00:08.886;utf-8;
https://residence-berthiaume-du-tremblay.com/soins-et-services/alimentation/;200;ok;text/html;90184;"Alimentation - La R&eacute;sidence Berthiaume-Du Tremblay";18.05.2022  14:47:46;1;155;50;Apache;;00:08.912;utf-8;
https://residence-berthiaume-du-tremblay.com/soins-et-services/autres-services/;200;ok;text/html;92743;"Autres services - La R&eacute;sidence Berthiaume-Du Tremblay";18.05.2022  14:47:40;1;156;50;Apache;;00:03.722;utf-8;
https://residence-berthiaume-du-tremblay.com/soins-et-services/equipe-interdisciplinaire/;200;ok;text/html;87640;"Équipe interdisciplinaire - La R&eacute;sidence Berthiaume-Du Tremblay";18.05.2022  14:48:02;1;153;50;Apache;;00:07.974;utf-8;
https://residence-berthiaume-du-tremblay.com/soins-et-services/hygiene-salubrite/;200;ok;text/html;86464;"Hygiène-salubrité et maintenance - La R&eacute;sidence Berthiaume-Du Tremblay";18.05.2022  14:47:41;1;153;50;Apache;;00:04.162;utf-8;
https://residence-berthiaume-du-tremblay.com/soins-et-services/services-professionnels/;200;ok;text/html;97020;"Services professionnels - La R&eacute;sidence Berthiaume-Du Tremblay";18.05.2022  14:48:09;1;157;50;Apache;;00:03.819;utf-8;
https://residence-berthiaume-du-tremblay.com/soins-et-services/soins-cliniques-et-medicaux/;200;ok;text/html;;Découvrez nos soins et services;;1;1;1;Apache;;00:07.708;utf-8;
https://residence-berthiaume-du-tremblay.com/vivre-a-la-residence/;200;ok;text/html;130214;"Vivre à la Résidence - La R&eacute;sidence Berthiaume-Du Tremblay";18.05.2022  14:47:47;1;198;51;Apache;;00:08.793;utf-8;
https://residence-berthiaume-du-tremblay.com/vivre-a-la-residence/jardin-de-mes-souvenirs/;200;ok;text/html;89864;"Jardin de mes souvenirs - La R&eacute;sidence Berthiaume-Du Tremblay";18.05.2022  14:47:41;1;154;50;Apache;;00:04.192;utf-8;
https://residence-berthiaume-du-tremblay.com/vivre-a-la-residence/la-residence-en-images/;200;ok;text/html;96657;"La Résidence en images - La R&eacute;sidence Berthiaume-Du Tremblay";18.05.2022  14:47:49;1;182;50;Apache;;00:08.855;utf-8;
https://residence-berthiaume-du-tremblay.com/vivre-a-la-residence/reve-dun-jour/;200;ok;text/html;88510;"Rêve d&#039;un jour - La R&eacute;sidence Berthiaume-Du Tremblay";18.05.2022  14:47:59;1;156;50;Apache;;00:05.644;utf-8;
https://residence-berthiaume-du-tremblay.com/vivre-a-la-residence/visiteurs/;200;ok;text/html;102355;"Visiteurs - La R&eacute;sidence Berthiaume-Du Tremblay";18.05.2022  14:48:02;1;184;50;Apache;;00:08.826;utf-8;
https://twohumans.com/;200;ok;text/html;;" <img class=""fl-photo-img"" src=""https://twohumans.com/img/two-humans.png"" alt=""Two humans : solutions web créatives"" itemprop=""image"" title=""Two humans : solutions web créatives""  /> ";25.05.2022  13:05:24;1;;73;cloudflare;;00:00.374;utf-8;
https://www.chsldjuifdonaldberman.ca/;200;ok;text/html;35994;CHSLD juif Donald Berman | CHSLD juif Donald Berman;;0;127;312;Apache;;00:00.736;utf-8;{$page.meta.description}
https://www.chsldjuifdonaldberman.ca/a-propos/archives-medicales/;200;ok;text/html;29107;CHSLD juif Donald Berman | Archives médicales;;1;111;312;Apache;;00:01.095;utf-8;{$page.meta.description}
https://www.chsldjuifdonaldberman.ca/a-propos/evenements/;200;ok;text/html;28600;CHSLD juif Donald Berman | Évènements;;1;110;312;Apache;;00:08.436;utf-8;{$page.meta.description}
https://www.chsldjuifdonaldberman.ca/a-propos/historique/;200;ok;text/html;31732;CHSLD juif Donald Berman | Historique;;1;109;313;Apache;;00:00.147;utf-8;{$page.meta.description}
https://www.chsldjuifdonaldberman.ca/a-propos/mission/;200;ok;text/html;30937;CHSLD juif Donald Berman | Mission;;1;110;312;Apache;;00:00.129;utf-8;{$page.meta.description}
https://www.chsldjuifdonaldberman.ca/a-propos/nous-joindre/;200;ok;text/html;29052;CHSLD juif Donald Berman | Nous joindre;;1;111;312;Apache;;00:02.715;utf-8;{$page.meta.description}
https://www.chsldjuifdonaldberman.ca/a-propos/prix/;200;ok;text/html;31687;CHSLD juif Donald Berman | Prix;;1;112;312;Apache;;00:00.137;utf-8;{$page.meta.description}
https://www.chsldjuifdonaldberman.ca/a-propos/soins-therapeutiques/;200;ok;text/html;36510;CHSLD juif Donald Berman | Soins thérapeutiques;;1;110;312;Apache;;00:02.158;utf-8;{$page.meta.description}
https://www.chsldjuifdonaldberman.ca/benevoles/;200;ok;text/html;30673;CHSLD juif Donald Berman | Bénévoles;;2;107;3;Apache;;00:13.291;utf-8;{$page.meta.description}
https://www.chsldjuifdonaldberman.ca/benevoles/contact/;200;ok;text/html;28544;CHSLD juif Donald Berman | Contact;;1;106;312;Apache;;00:01.022;utf-8;{$page.meta.description}
https://www.chsldjuifdonaldberman.ca/familles-et-residents/admissions/;200;ok;text/html;30385;CHSLD juif Donald Berman | Admissions;;1;113;313;Apache;;00:00.109;utf-8;{$page.meta.description}
https://www.chsldjuifdonaldberman.ca/familles-et-residents/comite-des-usagers/;200;ok;text/html;33240;CHSLD juif Donald Berman | Comité des usagers;;1;122;312;Apache;;00:00.926;utf-8;{$page.meta.description}
https://www.chsldjuifdonaldberman.ca/familles-et-residents/compliments-et-plaintes/;200;ok;text/html;31060;CHSLD juif Donald Berman | Compliments et plaintes;;1;113;312;Apache;;00:00.900;utf-8;{$page.meta.description}
https://www.chsldjuifdonaldberman.ca/familles-et-residents/faq/;200;ok;text/html;37905;CHSLD juif Donald Berman | FAQ;;1;113;312;Apache;;00:03.782;utf-8;{$page.meta.description}
https://www.chsldjuifdonaldberman.ca/familles-et-residents/guide-daccueil/;200;ok;text/html;29929;CHSLD juif Donald Berman | Guide d'accueil;;1;115;312;Apache;;00:00.099;utf-8;{$page.meta.description}
https://www.chsldjuifdonaldberman.ca/familles-et-residents/infolettres/;200;ok;text/html;39648;CHSLD juif Donald Berman | Infolettres;;1;160;312;Apache;;00:12.934;utf-8;{$page.meta.description}
https://www.chsldjuifdonaldberman.ca/familles-et-residents/informations-pour-residents-et-familles/;200;ok;text/html;29923;CHSLD juif Donald Berman | Informations pour résidents et familles;;1;112;312;Apache;;00:01.059;utf-8;{$page.meta.description}
https://www.chsldjuifdonaldberman.ca/familles-et-residents/oeuvres-dart-des-residents/;200;ok;text/html;29201;CHSLD juif Donald Berman | Oeuvres d'art des résidents;;1;112;312;Apache;;00:03.062;utf-8;{$page.meta.description}
https://www.chsldjuifdonaldberman.ca/familles-et-residents/visite-virtuelle/;200;ok;text/html;29071;CHSLD juif Donald Berman | Visite virtuelle;;1;112;312;Apache;;00:12.893;utf-8;{$page.meta.description}
https://www.chsldjuifdonaldberman.ca/fondation/;200;ok;text/html;29588;CHSLD juif Donald Berman | Fondation;;1;111;6;Apache;;00:00.255;utf-8;{$page.meta.description}
https://www.chsldjuifdonaldberman.ca/fondation/contact/;200;ok;text/html;28511;CHSLD juif Donald Berman | Contact;;1;108;312;Apache;;00:06.424;utf-8;{$page.meta.description}
https://www.chsldjuifdonaldberman.ca/fondation/direction/;200;ok;text/html;28295;CHSLD juif Donald Berman | Direction;;1;108;312;Apache;;00:02.539;utf-8;{$page.meta.description}
https://www.chsldjuifdonaldberman.ca/fondation/ou-va-votre-argent/;200;ok;text/html;30884;CHSLD juif Donald Berman | Où va votre argent;;1;108;312;Apache;;00:01.357;utf-8;{$page.meta.description}
https://www.chsldjuifdonaldberman.ca/index.php?id=3853;200;ok;text/html;;<h2>À propos</h2>;;1;1;313;Apache;;00:00.640;utf-8;
https://www.chsldjuifdonaldberman.ca/index.php?id=3854;200;ok;text/html;;<h2>Familles et résidents</h2>;;1;1;313;Apache;;00:00.953;utf-8;
https://www.chsldjuifdonaldberman.ca/index.php?id=3855;200;ok;text/html;29588;CHSLD juif Donald Berman | Fondation;;1;112;312;Apache;;00:00.668;utf-8;{$page.meta.description}
https://www.chsldjuifdonaldberman.ca/index.php?id=3856;200;ok;text/html;30673;CHSLD juif Donald Berman | Bénévoles;;1;108;312;Apache;;00:00.146;utf-8;{$page.meta.description}
https://www.chsldjuifdonaldberman.ca/nouvelles/;200;ok;text/html;86858;CHSLD juif Donald Berman | Nouvelles;;1;156;282;Apache;;00:01.765;utf-8;{$page.meta.description}
https://www.chsldjuifdonaldberman.ca/nouvelles/?tx_solr%5Bfilter%5D%5B0%5D=category_stringM%3A28;200;ok;text/html;90220;CHSLD juif Donald Berman | Nouvelles;;2;157;8;Apache;;00:00.559;utf-8;{$page.meta.description}
https://www.chsldjuifdonaldberman.ca/nouvelles/?tx_solr%5Bfilter%5D%5B0%5D=category_stringM%3A28&tx_solr%5Bpage%5D=2;200;ok;text/html;91190;CHSLD juif Donald Berman | Nouvelles;;3;158;3;Apache;;00:01.681;utf-8;{$page.meta.description}
https://www.chsldjuifdonaldberman.ca/nouvelles/?tx_solr%5Bfilter%5D%5B0%5D=category_stringM%3A28&tx_solr%5Bpage%5D=6;200;ok;text/html;90523;CHSLD juif Donald Berman | Nouvelles;;3;160;3;Apache;;00:06.949;utf-8;{$page.meta.description}
https://www.chsldjuifdonaldberman.ca/nouvelles/?tx_solr%5Bfilter%5D%5B0%5D=category_stringM%3A28&tx_solr%5Bpage%5D=7;200;ok;text/html;71096;CHSLD juif Donald Berman | Nouvelles;;3;144;3;Apache;;00:00.949;utf-8;{$page.meta.description}
https://www.chsldjuifdonaldberman.ca/nouvelles/?tx_solr%5Bfilter%5D%5B0%5D=category_stringM%3A34;200;ok;text/html;44341;CHSLD juif Donald Berman | Nouvelles;;2;121;13;Apache;;00:00.754;utf-8;{$page.meta.description}
https://www.chsldjuifdonaldberman.ca/nouvelles/?tx_solr%5Bfilter%5D%5B0%5D=category_stringM%3A34&tx_solr%5Bfilter%5D%5B1%5D=category_stringM%3A28;200;ok;text/html;45342;CHSLD juif Donald Berman | Nouvelles;;3;123;2;Apache;;00:00.890;utf-8;{$page.meta.description}
https://www.chsldjuifdonaldberman.ca/nouvelles/?tx_solr%5Bfilter%5D%5B0%5D=category_stringM%3A34&tx_solr%5Bfilter%5D%5B1%5D=category_stringM%3A37;200;ok;text/html;45318;CHSLD juif Donald Berman | Nouvelles;;3;123;4;Apache;;00:00.772;utf-8;{$page.meta.description}
https://www.chsldjuifdonaldberman.ca/nouvelles/?tx_solr%5Bfilter%5D%5B0%5D=category_stringM%3A34&tx_solr%5Bfilter%5D%5B1%5D=category_stringM%3A37&tx_solr%5Bfilter%5D%5B2%5D=category_stringM%3A40;200;ok;text/html;46405;CHSLD juif Donald Berman | Nouvelles;;4;124;6;Apache;;00:00.671;utf-8;{$page.meta.description}
https://www.chsldjuifdonaldberman.ca/nouvelles/?tx_solr%5Bfilter%5D%5B0%5D=category_stringM%3A34&tx_solr%5Bfilter%5D%5B1%5D=category_stringM%3A37&tx_solr%5Bfilter%5D%5B2%5D=category_stringM%3A40&tx_solr%5Bfilter%5D%5B3%5D=category_stringM%3A35;200;ok;text/html;47598;CHSLD juif Donald Berman | Nouvelles;;5;125;5;Apache;;00:01.858;utf-8;{$page.meta.description}
https://www.chsldjuifdonaldberman.ca/nouvelles/?tx_solr%5Bfilter%5D%5B0%5D=category_stringM%3A34&tx_solr%5Bfilter%5D%5B1%5D=category_stringM%3A37&tx_solr%5Bfilter%5D%5B2%5D=category_stringM%3A40&tx_solr%5Bfilter%5D%5B3%5D=category_stringM%3A35&tx_solr%5Bfilter%5D%5B4%5D=types_stringM%3Anews;200;ok;text/html;48954;CHSLD juif Donald Berman | Nouvelles;;6;126;2;Apache;;00:04.831;utf-8;{$page.meta.description}
https://www.chsldjuifdonaldberman.ca/nouvelles/?tx_solr%5Bfilter%5D%5B0%5D=category_stringM%3A34&tx_solr%5Bfilter%5D%5B1%5D=category_stringM%3A37&tx_solr%5Bfilter%5D%5B2%5D=category_stringM%3A40&tx_solr%5Bfilter%5D%5B3%5D=category_stringM%3A35&tx_solr%5Bfilter%5D%5B4%5D=category_stringM%3A36;200;ok;text/html;48897;CHSLD juif Donald Berman | Nouvelles;;6;126;2;Apache;;00:05.878;utf-8;{$page.meta.description}
https://www.chsldjuifdonaldberman.ca/nouvelles/?tx_solr%5Bfilter%5D%5B0%5D=category_stringM%3A34&tx_solr%5Bfilter%5D%5B1%5D=category_stringM%3A37&tx_solr%5Bfilter%5D%5B2%5D=category_stringM%3A40&tx_solr%5Bfilter%5D%5B3%5D=category_stringM%3A35&tx_solr%5Bfilter%5D%5B4%5D=category_stringM%3A38;200;ok;text/html;48897;CHSLD juif Donald Berman | Nouvelles;;6;126;2;Apache;;00:05.677;utf-8;{$page.meta.description}
https://www.chsldjuifdonaldberman.ca/nouvelles/?tx_solr%5Bfilter%5D%5B0%5D=category_stringM%3A34&tx_solr%5Bfilter%5D%5B1%5D=category_stringM%3A37&tx_solr%5Bfilter%5D%5B2%5D=category_stringM%3A40&tx_solr%5Bfilter%5D%5B3%5D=category_stringM%3A39;200;ok;text/html;47598;CHSLD juif Donald Berman | Nouvelles;;5;125;6;Apache;;00:00.312;utf-8;{$page.meta.description}
https://www.chsldjuifdonaldberman.ca/nouvelles/?tx_solr%5Bfilter%5D%5B0%5D=category_stringM%3A34&tx_solr%5Bfilter%5D%5B1%5D=category_stringM%3A37&tx_solr%5Bfilter%5D%5B2%5D=category_stringM%3A40&tx_solr%5Bfilter%5D%5B3%5D=category_stringM%3A39&tx_solr%5Bfilter%5D%5B4%5D=types_stringM%3Anews;200;ok;text/html;48954;CHSLD juif Donald Berman | Nouvelles;;6;126;2;Apache;;00:06.790;utf-8;{$page.meta.description}
https://www.chsldjuifdonaldberman.ca/nouvelles/?tx_solr%5Bfilter%5D%5B0%5D=category_stringM%3A34&tx_solr%5Bfilter%5D%5B1%5D=category_stringM%3A37&tx_solr%5Bfilter%5D%5B2%5D=category_stringM%3A40&tx_solr%5Bfilter%5D%5B3%5D=category_stringM%3A39&tx_solr%5Bfilter%5D%5B4%5D=category_stringM%3A28;200;ok;text/html;48921;CHSLD juif Donald Berman | Nouvelles;;6;126;3;Apache;;00:01.392;utf-8;{$page.meta.description}
https://www.chsldjuifdonaldberman.ca/nouvelles/?tx_solr%5Bfilter%5D%5B0%5D=category_stringM%3A34&tx_solr%5Bfilter%5D%5B1%5D=category_stringM%3A37&tx_solr%5Bfilter%5D%5B2%5D=category_stringM%3A40&tx_solr%5Bfilter%5D%5B3%5D=category_stringM%3A39&tx_solr%5Bfilter%5D%5B4%5D=category_stringM%3A36;200;ok;text/html;48897;CHSLD juif Donald Berman | Nouvelles;;6;126;5;Apache;;00:00.893;utf-8;{$page.meta.description}
https://www.chsldjuifdonaldberman.ca/nouvelles/?tx_solr%5Bfilter%5D%5B0%5D=category_stringM%3A34&tx_solr%5Bfilter%5D%5B1%5D=category_stringM%3A37&tx_solr%5Bfilter%5D%5B2%5D=category_stringM%3A40&tx_solr%5Bfilter%5D%5B3%5D=category_stringM%3A39&tx_solr%5Bfilter%5D%5B4%5D=category_stringM%3A36&tx_solr%5Bfilter%5D%5B5%5D=category_stringM%3A35;200;ok;text/html;50302;CHSLD juif Donald Berman | Nouvelles;;7;127;2;Apache;;00:01.342;utf-8;{$page.meta.description}
https://www.chsldjuifdonaldberman.ca/nouvelles/?tx_solr%5Bfilter%5D%5B0%5D=category_stringM%3A34&tx_solr%5Bfilter%5D%5B1%5D=category_stringM%3A37&tx_solr%5Bfilter%5D%5B2%5D=category_stringM%3A40&tx_solr%5Bfilter%5D%5B3%5D=category_stringM%3A39&tx_solr%5Bfilter%5D%5B4%5D=category_stringM%3A36&tx_solr%5Bfilter%5D%5B5%5D=category_stringM%3A38;200;ok;text/html;50302;CHSLD juif Donald Berman | Nouvelles;;7;127;2;Apache;;00:01.328;utf-8;{$page.meta.description}
