Address;Status-Text;Type;Title;Charset;Description
https://www.chudequebec.ca/patient/me-preparer-a-accoucher/depistage-de-la-surdite-chez-les-nouveau-nes.aspx;ok;text/html;"D&#233;pistage de la surdit&#233; chez les nouveau-n&#233;s | CHU de Qu&#233;bec-Universit&#233; Laval";utf-8;"D&#233;ploiement et description du Programme qu&#233;b&#233;cois de d&#233;pistage de la surdit&#233; chez les nouveau-n&#233;s"
https://www.chudequebec.ca/Patient/Me-preparer-a-accoucher.aspx;timeout;;Tout sur Accouchement;utf-8;
https://www.chudequebec.ca/patient/droits,-responsabilites-et-recours/consentement-libre-et-eclaire-et-a-un-projet-de-re.aspx;timeout;;Consentement libre et éclairé;utf-8;
https://www.chudequebec.ca/patient/droits,-responsabilites-et-recours/plaintes.aspx;timeout;;Plaintes;utf-8;
https://www.chudequebec.ca/patient/droits,-responsabilites-et-recours/confidentialite.aspx;timeout;;Confidentialité;utf-8;
https://www.chudequebec.ca/patient/droits,-responsabilites-et-recours/droits-(comite-des-usagers).aspx;timeout;;Comité des usagers;utf-8;
https://www.chudequebec.ca/patient/droits,-responsabilites-et-recours/vos-droits-et-responsabilites.aspx;ok;text/html;"Vos droits et responsabilit&#233;s | CHU de Qu&#233;bec-Universit&#233; Laval";utf-8;"Vos droits et responsabilit&#233;s en tant qu&#39;usager au CHU de Qu&#233;bec-Universit&#233; Laval."
https://www.chudequebec.ca/Patient/Droits,-responsabilites-et-recours.aspx;ok;text/html;Tout sur Droits, responsabilités et recours;utf-8;
https://www.chudequebec.ca/patient/planifier-votre-visite/archives-medicales.aspx;timeout;;Archives médicales;utf-8;
https://www.chudequebec.ca/patient/planifier-votre-visite/admission-et-carte-d%E2%80%99hopital.aspx;timeout;;Carte d'hôpital et admission;utf-8;
https://www.chudequebec.ca/patient/planifier-votre-visite/equipe-de-soins.aspx;timeout;;Équipe de soins;utf-8;
https://www.chudequebec.ca/patient/planifier-votre-visite/frais-d-hospitalisation.aspx;timeout;;Frais d'hospitalisation / tarifs;utf-8;
https://www.chudequebec.ca/patient/planifier-votre-visite/plans-des-hopitaux.aspx;timeout;;Plans des hôpitaux;utf-8;
https://www.chudequebec.ca/Patient/Planifier-votre-visite.aspx;timeout;;Tout sur Planifier votre visite;utf-8;
https://www.chudequebec.ca/patient/coupon-reponse-pour-l-implant-cochleaire.aspx;timeout;;Coupon-réponse pour l'implant cochléaire;utf-8;
https://www.chudequebec.ca/patient/evaluer-mon-experience-de-soins-au-chu.aspx;timeout;;Évaluer mon expérience de soins au CHU;utf-8;
https://www.chudequebec.ca/visiteur/centre-hospitaliers/centre-hospitalier-de-l%E2%80%99universite-laval-(chul).aspx;timeout;;CHUL et Centre mère-enfant Soleil;utf-8;
https://www.chudequebec.ca/visiteur/centre-hospitaliers/hopital-de-l-enfant-jesus.aspx;timeout;;Hôpital de l'Enfant-Jésus;utf-8;
https://www.chudequebec.ca/visiteur/centre-hospitaliers/hopital-du-saint-sacrement.aspx;cancelled / timeout;;Hôpital du Saint-Sacrement;utf-8;
https://www.chudequebec.ca/visiteur/centre-hospitaliers/hopital-saint-francois-d%E2%80%99assise.aspx;ok;text/html;"H&#244;pital Saint-Fran&#231;ois d’Assise | CHU de Qu&#233;bec-Universit&#233; Laval";utf-8;"Description de l&#39;H&#244;pital Saint-Fran&#231;ois d’Assise o&#249; l&#39;on offre des soins en maladie vasculaire et en obst&#233;trique."
https://www.chudequebec.ca/visiteur/centre-hospitaliers/l%E2%80%99hotel-dieu-de-quebec.aspx;timeout;;L’Hôtel-Dieu de Québec et CRCEO;utf-8;
https://www.chudequebec.ca/Visiteur/Centre-hospitaliers.aspx;ok;text/html;Tout sur Centres hospitaliers;utf-8;
https://www.chudequebec.ca/visiteur/planifier-votre-visite/boutiques.aspx;timeout;;Boutiques et kiosques;utf-8;
https://www.chudequebec.ca/visiteur/planifier-votre-visite/guichets-automatiques.aspx;timeout;;Guichets automatiques;utf-8;
https://www.chudequebec.ca/visiteur/planifier-votre-visite/stationnements.aspx;timeout;;Stationnements;utf-8;
https://www.chudequebec.ca/Visiteur/Planifier-votre-visite.aspx;timeout;;Tout sur Planifier votre visite;utf-8;
https://www.chudequebec.ca/visiteur/droits,-responsabilites-et-recours/consentement-libre-et-eclaire-et-a-un-projet-de-re.aspx;timeout;;Consentement libre et éclairé;utf-8;
https://www.chudequebec.ca/visiteur/droits,-responsabilites-et-recours/plaintes.aspx;timeout;;Plaintes;utf-8;
https://www.chudequebec.ca/visiteur/droits,-responsabilites-et-recours/droits-(comite-des-usagers).aspx;timeout;;Comité des usagers;utf-8;
https://www.chudequebec.ca/visiteur/droits,-responsabilites-et-recours/confidentialite.aspx;ok;text/html;"Confidentialit&#233; | CHU de Qu&#233;bec-Universit&#233; Laval";utf-8;"Confidentialit&#233; au CHU de Qu&#233;bec-Universit&#233; Laval."
https://www.chudequebec.ca/visiteur/connaitre-les-heures-de-visites/visiter-ou-accompagner-un-patient-a-l%E2%80%99urgence-ou-a.aspx;ok;text/html;"Visiter ou accompagner un patient &#224; l’urgence ou &#224; un rendez-vous | CHU de Qu&#233;bec-Universit&#233; Laval";utf-8;"Consignes particuli&#232;res pour visiter ou accompagner un patient &#224; l’urgence."
https://www.chudequebec.ca/visiteur/connaitre-les-heures-de-visites/visiter-un-patient-hospitalise.aspx;ok;text/html;"Visiter un patient hospitalis&#233;  | CHU de Qu&#233;bec-Universit&#233; Laval";utf-8;"Consignes particuli&#232;res pour visiter un patient hospitalis&#233;."
https://www.chudequebec.ca/visiteur/connaitre-les-heures-de-visites/accompagner-un-patient-lors-d-un-rendez-vous.aspx;timeout;;Accompagner un patient lors d'un rendez-vous;utf-8;
https://www.chudequebec.ca/patient/maladies,-soins-et-services/specialites-et-specialistes/specialites/allergie.aspx;timeout;;Allergie-immunologie;utf-8;
https://www.chudequebec.ca/patient/maladies,-soins-et-services/specialites-et-specialistes/specialistes/infirmiere-praticienne-specialisee-(ips).aspx;timeout;;Infirmière praticienne spécialisée (IPS);utf-8;
https://www.chudequebec.ca/patient/maladies,-soins-et-services/specialites-et-specialistes/specialites/anesthesiologie.aspx;ok;text/html;"Anesth&#233;siologie | CHU de Qu&#233;bec-Universit&#233; Laval";utf-8;"Anesth&#233;siologie."
https://www.chudequebec.ca/patient/maladies,-soins-et-services/specialites-et-specialistes/specialites/cancerologie.aspx;timeout;;Cancérologie;utf-8;
https://www.chudequebec.ca/patient/maladies,-soins-et-services/specialites-et-specialistes/specialites/cardiologie.aspx;timeout;;Cardiologie;utf-8;
https://www.chudequebec.ca/patient/maladies,-soins-et-services/specialites-et-specialistes/specialites/chirurgie-buccale-et-maxillo-faciale.aspx;timeout;;Chirurgie buccale et maxillo-faciale;utf-8;
https://www.chudequebec.ca/Patient/Maladies,-soins-et-services/Specialites-et-specialistes.aspx;timeout;;Tout sur Spécialités et spécialistes;utf-8;
https://www.chudequebec.ca/ligne-de-soutien-aux-patients.aspx;timeout;;cliquez ici pour plus d'informations ;utf-8;
https://www.chudequebec.ca/patient/maladies,-soins-et-services/traitements-et-examens/examens/tomodensitometrie-c-(tdm).aspx;timeout;;Arthrographie;utf-8;
https://www.chudequebec.ca/patient/maladies,-soins-et-services/traitements-et-examens/examens/arthro-resonance-(irm).aspx;timeout;;Arthro résonance (IRM);utf-8;
https://www.chudequebec.ca/patient/maladies,-soins-et-services/traitements-et-examens/traitements/implantation-d-un-sphincter-artificiel-pour-l-inco.aspx;ok;text/html;"Implantation d&#39;un sphincter artificiel pour l&#39;incontinence urinaire chez l&#39;homme | CHU de Qu&#233;bec-Universit&#233; Laval";utf-8;"Implantation d&#39;un sphincter artificiel pour l&#39;incontinence urinaire chez l&#39;homme."
https://www.chudequebec.ca/patient/maladies,-soins-et-services/traitements-et-examens/examens/biopsie-a-l-aiguille-du-sein-(2).aspx;timeout;;Biopsie du sein macro-biopsie en résonance magnétique (IRM);utf-8;
https://www.chudequebec.ca/patient/maladies,-soins-et-services/traitements-et-examens/traitements/uretropexie-avec-bandelette-advance-pour-l-incon.aspx;timeout;;Urétropexie avec bandelette pour l'incontinence urinaire chez l'homme;utf-8;
https://www.chudequebec.ca/patient/maladies,-soins-et-services/traitements-et-examens/examens/biopsie-a-l-aiguille-du-sein-(1).aspx;timeout;;Biopsie du sein macro-biopsie en mammographie (stéréotaxie ou tomosynthèse);utf-8;
https://www.chudequebec.ca/Patient/Maladies,-soins-et-services/Traitements-et-examens.aspx;ok;text/html;Tout sur Traitements et examens;utf-8;
https://www.chudequebec.ca/patient/maladies,-soins-et-services/m-informer-sur-les-soins-et-services/covid-19-renseignements-utiles-pour-les-patient.aspx;ok;text/html;"COVID-19 | Renseignements utiles pour les patients, les accompagnateurs et les visiteurs | CHU de Qu&#233;bec-Universit&#233; Laval";utf-8;COVID-19 | Renseignements utiles pour les patients, les accompagnateurs et les visiteurs
https://www.chudequebec.ca/bottin.aspx;ok;text/html;"Bottin | CHU de Qu&#233;bec-Universit&#233; Laval";utf-8;"CHU de Qu&#233;bec-Universit&#233; Laval regroupant le CHUL, L&#39;H&#244;tel-Dieu de Qu&#233;bec, l&#39;H&#244;pital de l&#39;Enfant-J&#233;sus, l&#39;H&#244;pital du Saint-Sacrement et l&#39;H&#244;pital Saint-Fran&#231;ois d&#39;Assise"
https://www.chudequebec.ca/patient/rendez-vous/centre-de-rendez-vous-de-l-hotel-dieu-de-quebec.aspx;ok;text/html;Centre de rendez-vous de L'Hôtel-Dieu de Québec;utf-8;
https://www.chudequebec.ca/patient/chirurgie/surgeryci/postoperative-recommendations-(cochlear-implant).aspx;timeout;;Postoperative Recommendations (Cochlear Implant);utf-8;
https://www.chudequebec.ca/patient/droits,-responsabilites-et-recours/plaintes/formulaire-de-plaintes-ou-d-insatisfaction.aspx;timeout;;Formulaire de plainte ou d'insatisfaction;utf-8;
https://www.chudequebec.ca/patient/droits,-responsabilites-et-recours/vos-droits-et-responsabilites/droit-a-l-information.aspx;ok;text/html;"Droit &#224; l&#39;information | CHU de Qu&#233;bec-Universit&#233; Laval";utf-8;"Droit &#224; l&#39;information"
https://www.chudequebec.ca/patient/droits,-responsabilites-et-recours/vos-droits-et-responsabilites/droit-aux-services.aspx;timeout;;Droit aux services;utf-8;
https://www.chudequebec.ca/patient/planifier-votre-visite/securite.aspx;timeout;;Sécurité;utf-8;
https://www.chudequebec.ca/centre-hospitaliers/centre-hospitalier-de-universite-laval-(chul).aspx;timeout;;"     <img src=""/getattachment/445cbcf0-2907-48ce-85db-6cbf66755d70/CHUL-et-Centre-mere-enfant-Soleil.aspx"" alt="""" />     <div class=""infos"">         <i class=""category"" style=""background-color:#B9002C"">CHUL</i>         <span>CHUL et Centre mère-enfant So";utf-8;
https://www.chudequebec.ca/centre-hospitaliers/hopital-de-l-enfant-jesus.aspx;timeout;;"     <img src=""/getattachment/f2fb00d5-775a-44b0-b8da-c7037218381c/Hopital-de-l-Enfant-Jesus.aspx"" alt="""" />     <div class=""infos"">         <i class=""category"" style=""background-color:#007F92"">HEJ</i>         <span>Hôpital de l'Enfant-Jésus</span>     ";utf-8;
https://www.chudequebec.ca/centre-hospitaliers/hopital-du-saint-sacrement.aspx;timeout;;"     <img src=""/getattachment/df084663-9f71-4f66-9834-b0d737152c5e/Hopital-du-Saint-Sacrement.aspx"" alt="""" />     <div class=""infos"">         <i class=""category"" style=""background-color:#445B9F"">HSS</i>         <span>Hôpital du Saint-Sacrement</span>    ";utf-8;
https://www.chudequebec.ca/centre-hospitaliers/hopital-saint-francois-d%E2%80%99assise.aspx;timeout;;"     <img src=""/getattachment/1fb2818a-17bd-4e9a-94bf-866ae61696e0/Hopital-Saint-Francois-d’Assise.aspx"" alt="""" />     <div class=""infos"">         <i class=""category"" style=""background-color:#4A7D1E"">HSFA</i>         <span>Hôpital Saint-François d’A";utf-8;
https://www.chudequebec.ca/centre-hospitaliers/l%E2%80%99hotel-dieu-de-quebec.aspx;timeout;;"     <img src=""/getattachment/b5c2f1a3-2028-4462-a6e0-5e0940e9f54d/L’Hotel-Dieu-de-Quebec-et-CRCEO.aspx"" alt="""" />     <div class=""infos"">         <i class=""category"" style=""background-color:#A65C03"">L'HDQ</i>         <span>L’Hôtel-Dieu de Québec et";utf-8;
https://www.chudequebec.ca/actualites/la-polyvalente-de-charlesbourg-presente-la-8e-edit.aspx;timeout;;"     <img src=""/CMSLibraries/chudequebec.ca/Documents/Images/Apercu/Defaut.png"" width=""350"" height=""267"" alt="""" />     <div class=""infos"">         <i class=""category cat1"">2022-05-11</i>         <span>La Polyvalente de Charlesbourg présente la 8e éditio";utf-8;
https://www.chudequebec.ca/actualites/benevoles-recherches-pour-l-ouverture-du-nouve-(5).aspx;timeout;;"     <img src=""/getmedia/639794cc-48ba-49e2-9da1-5dc353527b92/CIC_Visuel_benevoles_SPOT-Web_350x267.aspx"" width=""350"" height=""267"" alt="""" />     <div class=""infos"">         <i class=""category cat1"">2022-04-29</i>         <span>Bénévoles recherchés pour";utf-8;
https://www.chudequebec.ca/evenements/serie-de-conferences-sur-l%E2%80%99inclusion-sociale-des-p.aspx;ok;text/html;"S&#233;rie de conf&#233;rences sur l’inclusion sociale des personnes a&#238;n&#233;es | CHU de Qu&#233;bec-Universit&#233; Laval";utf-8;"S&#233;rie de conf&#233;rences sur l’inclusion sociale des personnes a&#238;n&#233;es"
https://www.chudequebec.ca/evenements/conference-virtuelle-comment-l-approche-a-la-fam.aspx;timeout;;"     <img src=""/CMSLibraries/chudequebec.ca/Documents/Images/Apercu/Defaut.png"" width=""350"" height=""267"" alt="""" />     <div class=""infos"">         <i class=""category cat1"">2022-04-27</i>         <span>Conférence virtuelle - Comment l'approche à la famil";utf-8;
https://www.chudequebec.ca/actualites/communique-de-presse-un-partenariat-innovant-en.aspx;ok;text/html;"Un partenariat innovant en mati&#232;re de valorisation des donn&#233;es au service de la qualit&#233; et de l’acc&#232;s aux soins de sant&#233; | CHU de Qu&#233;bec-Universit&#233; Laval";utf-8;"Logibec, un chef de file en mati&#232;re de d&#233;veloppement et d’implantation de solutions TI dans le domaine de la sant&#233; et le CHU de Qu&#233;bec-Universit&#233; Laval sont fiers d’annoncer le d&#233;veloppement d’un partenariat d’affaire en mati&#232;re de valorisation des donn&#233;es. Ce partenariat permettra d’explorer de nouvelles avenues innovantes favorisant la prise de d&#233;cision clinique. "
https://www.chudequebec.ca/evenements/avis-public-seance-reguliere-du-conseil-d-admini.aspx;ok;text/html;"Avis public - S&#233;ance r&#233;guli&#232;re du Conseil d&#39;administration | CHU de Qu&#233;bec-Universit&#233; Laval";utf-8;"Cette s&#233;ance est accessible au public en participant au Webinaire Zoom &#224; partir du lien plus bas. Ce Webinaire est gratuit et accessible &#224; tous. Branchez-vous et apprenez-en davantage sur les enjeux actuels du CHU."
https://www.chudequebec.ca/actualites.aspx;timeout;;Voir toutes les actualités;utf-8;
https://www.chudequebec.ca/evenements.aspx;timeout;;Voir tous les événements;utf-8;
https://www.chudequebec.ca/emplois/postulez.aspx;timeout;;"     <img src=""/getattachment/7f753e37-4f57-43c8-961d-42ef5ade6e9f/Postulez.aspx"" width=""350"" height=""267"" alt="""" />     <div class=""infos"">         <span>Postulez</span>     </div> ";utf-8;
https://www.chudequebec.ca/emplois/decouvrez-le-chu.aspx;timeout;;"     <img src=""/getattachment/f3376356-cf7f-458f-a0af-4ecbd504d946/Decouvrez-le-CHU.aspx"" width=""350"" height=""267"" alt="""" />     <div class=""infos"">         <span>Découvrez le CHU</span>     </div> ";utf-8;
https://www.chudequebec.ca/emplois/activites-de-recrutement.aspx;timeout;;"     <img src=""/getattachment/e93a4355-3b9f-403d-868f-494061dc68dc/Activites-de-recrutement.aspx"" width=""350"" height=""267"" alt="""" />     <div class=""infos"">         <span>Activités de recrutement</span>     </div> ";utf-8;
https://www.chudequebec.ca/emplois/emplois-aupres-des-patients-postes-cmpd.aspx;ok;text/html;"Emplois aupr&#232;s des patients et Postes CMPD | CHU de Qu&#233;bec-Universit&#233; Laval";utf-8;"Postes disponibles aupr&#232;s des patients et Postes du conseil des m&#233;decins, dentistes et pharmaciens au CHU de Qu&#233;bec-Universit&#233; Laval"
https://www.chudequebec.ca/emplois/emplois-gestion-clinique-et-administrative.aspx;ok;text/html;"Emplois en gestion clinique et administrative | CHU de Qu&#233;bec-Universit&#233; Laval";utf-8;"Emplois disponibles de gestion clinique et administrative au CHU de Qu&#233;bec-Universit&#233; Laval"
https://www.chudequebec.ca/emplois/emplois-soutien-clinique,-technique,-administratif.aspx;timeout;;"     <img src=""/getattachment/11ff90da-7ef6-443e-815e-f31a109de3dd/Emplois-soutien-clinique,-technique,-administratif.aspx"" width=""350"" height=""267"" alt="""" />     <div class=""infos"">         <span>Emplois soutien clinique, technique, admi...</span>     </";utf-8;
https://www.chudequebec.ca/emplois.aspx;timeout;;Tout sur Carrières;utf-8;
https://www.chudequebec.ca/dons-et-benevolat/benevolat.aspx;timeout;;"     <img src=""/getattachment/639daa94-9d5a-4c3f-93a1-bd86f626026d/Benevolat.aspx"" width=""350"" height=""267"" alt="""" />     <div class=""infos"">         <span>Bénévolat</span>     </div> ";utf-8;
https://www.chudequebec.ca/dons-et-benevolat/don-et-charite.aspx;timeout;;"     <img src=""/getattachment/e0af3486-f65f-4d49-9888-09dfb57648fe/Dons.aspx"" width=""350"" height=""267"" alt="""" />     <div class=""infos"">         <span>Dons</span>     </div> ";utf-8;
https://www.chudequebec.ca/dons-et-benevolat/benevolats.aspx;timeout;;Tout sur Dons et Bénévolat;utf-8;
https://www.chudequebec.ca/nous-ecrire.aspx;cancelled / timeout;;Signaler une erreur ou émettre un commentaire;utf-8;
https://www.chudequebec.ca/a-voir-aussi/benevoles-recherches-pour-l-ouverture-du-nouveau-c.aspx;timeout;;"       <img alt="""" src=""/getattachment/8f082aa7-b6e4-4016-926b-4bbee62dd3b6/Benevoles-recherches-pour-l-ouverture-du-nouveau-C.aspx?maxsidesize=260&amp;width=260&amp;height=200"" />       <div class=""text"">           <p>Vivez une expérience de bénévolat";utf-8;
https://www.chudequebec.ca/divulgation-d-actes-reprehensibles.aspx;timeout;;"       <img alt="""" src=""/getattachment/3d985058-db15-460e-881f-33413050d9b9/Divulgation-d-actes-reprehensibles.aspx?maxsidesize=260&amp;width=260&amp;height=200"" />       <div class=""text"">           <p>Témoin d'un acte répréhensible?<span class='seeAl";utf-8;
https://www.chudequebec.ca/patient/imagerie-prise-de-rendez-vous.aspx;ok;text/html;"Imagerie m&#233;dicale - Demande de rendez-vous en ligne | CHU de Qu&#233;bec-Universit&#233; Laval";utf-8;"Formulaire pour la prise de rendez-vous pour un TDM, m&#233;decine nucl&#233;aire, &#233;lectrophysiologie, radiologie)."
https://www.chudequebec.ca/patient/maladies,-soins-et-services/m-informer-sur-les-soins-et-services/programme-quebecois-de-depistage-neonatal-sanguin.aspx;ok;text/html;"Programme qu&#233;b&#233;cois de d&#233;pistage n&#233;onatal sanguin | CHU de Qu&#233;bec-Universit&#233; Laval";utf-8;"Le Programme qu&#233;b&#233;cois de d&#233;pistage n&#233;onatal sanguin (PQDNS) d&#233;piste tous les nouveau-n&#233;s de la province pour des maladies rares, mais graves que l’on ne peut g&#233;n&#233;ralement pas voir avant la naissance, pouvant amputer la vie d’un enfant, si elles ne sont pas trait&#233;es &#224; temps. "
https://www.chudequebec.ca/a-voir-aussi/information-concernant-les-implants-mammaires.aspx;timeout;;"       <img alt="""" src=""/getattachment/db0a101c-2afb-4c59-9981-f5c9de9714c2/Information-concernant-les-implants-mammaires.aspx?maxsidesize=260&amp;width=260&amp;height=200"" />       <div class=""text"">           <p>Information concernant les implants mamma";utf-8;
https://www.chudequebec.ca/a-propos-de-nous/grands-projets/nouveau-complexe-hospitalier.aspx;timeout;;"       <img alt="""" src=""/getattachment/46406364-ab21-4b20-95a4-db828ddd6bfc/Nouveau-complexe-hospitalier.aspx?maxsidesize=260&amp;width=260&amp;height=200"" />       <div class=""text"">           <p>Nouveau complexe hospitalier<span class='seeAll'></span></";utf-8;
https://www.chudequebec.ca/a-voir-aussi/loi-concernant-la-lutte-contre-le-tabagisme.aspx;timeout;;"       <img alt="""" src=""/getattachment/affe1327-605e-4fef-bdab-c0efd842ee95/Loi-concernant-la-lutte-contre-le-tabagisme.aspx?maxsidesize=260&amp;width=260&amp;height=200"" />       <div class=""text"">           <p>Loi concernant la lutte contre le tabagisme";utf-8;
https://www.chudequebec.ca/a-voir-aussi/soins-de-fin-de-vie-au-chu-de-quebec-universite-la.aspx;ok;text/html;"Soins de fin de vie au CHU de Qu&#233;bec-Universit&#233; Laval | CHU de Qu&#233;bec-Universit&#233; Laval";utf-8;"CHU de Qu&#233;bec-Universit&#233; Laval regroupant le CHUL, L&#39;H&#244;tel-Dieu de Qu&#233;bec, l&#39;H&#244;pital de l&#39;Enfant-J&#233;sus, l&#39;H&#244;pital du Saint-Sacrement et l&#39;H&#244;pital Saint-Fran&#231;ois d&#39;Assise"
https://www.chudequebec.ca/a-voir-aussi/www-chudequbec-ca-bonnepratiquespershandicap.aspx;timeout;;"       <img alt="""" src=""/getattachment/43464d8b-6dff-4bea-b8e7-709610a78600/www-chudequbec-ca-BonnePratiquesPersHandicap.aspx?maxsidesize=260&amp;width=260&amp;height=200"" />       <div class=""text"">           <p>Ensemble, bâtissons une société plus in";utf-8;
https://www.chudequebec.ca/a-propos-de-nous.aspx;ok;text/html;À propos de nous;utf-8;
https://www.chudequebec.ca/plan-du-site.aspx;ok;text/html;"Plan du site | CHU de Qu&#233;bec-Universit&#233; Laval";utf-8;"Plan du site Internet du CHU de Qu&#233;bec-Universit&#233; Laval permet de vous aider &#224; naviguer dans les diff&#233;rentes sections destin&#233;es aux patients, aux visiteurs et aux professionnels de la sant&#233;."
https://www.chudequebec.ca/salle-de-presse.aspx;timeout;;Relations médias et affaires publiques;utf-8;
https://www.chudequebec.ca/patient/planifier-votre-visite/remercier-nos-equipes.aspx;ok;text/html;Remercier nos équipes;utf-8;
https://www.chudequebec.ca/wi-fi.aspx;cancelled / timeout;;Service Wi-Fi;utf-8;
https://www.chudequebec.ca/desabonnement-a-l-infolettre.aspx;timeout;;<span>Désabonnement</span>;utf-8;
https://cusm.ca/node/52027;ok;text/html;Numéros de téléphone importants;utf-8;
https://www.chusj.org/Emplois-benevolat/benevolat;timeout;;Bénévolat;utf-8;
https://www.chusj.org/fr/Emplois-benevolat/benevolat/;timeout;;Retour;utf-8;
https://www.icm-mhi.org/fr/node/204;timeout;;;utf-8;
https://www.icm-mhi.org/fr/enseignement/fellowships/nos-fellowships;timeout;;Nos fellowships;utf-8;
https://www.icm-mhi.org/fr/enseignement/fellowships/poser-sa-candidature-fellow;timeout;;Poser sa candidature;utf-8;
https://www.icm-mhi.org/fr/enseignement/formation-post-graduee/vivre-montreal;timeout;;Vivre à Montréal;utf-8;
https://www.icm-mhi.org/fr/propos/notre-present/missions;timeout;;quatre grandes missions;utf-8;
https://www.icm-mhi.org/fr/enseignement/fellowships?letter=A;timeout;;A;utf-8;
https://www.icm-mhi.org/fr/enseignement/fellowships?letter=C;timeout;;C;utf-8;
https://www.icm-mhi.org/fr/enseignement/fellowships?letter=E;timeout;;E;utf-8;
https://www.icm-mhi.org/fr/enseignement/fellowships?letter=I;timeout;;I;utf-8;
https://www.icm-mhi.org/fr/enseignement/fellowships?letter=P;timeout;;P;utf-8;
https://www.icm-mhi.org/fr/enseignement/fellowships?letter=R;timeout;;R;utf-8;
https://www.icm-mhi.org/fr/enseignement/fellowships?letter=S;timeout;;S;utf-8;
https://www.icm-mhi.org/fr/enseignement/formation-post-graduee/anesthesiologie-cardiaque;timeout;;Anesthésiologie cardiaque;utf-8;
https://www.icm-mhi.org/fr/enseignement/formation-post-graduee/cardiologie-clinique;ok;text/html;Cardiologie clinique | Institut de Cardiologie de Montréal;utf-8;
https://www.icm-mhi.org/fr/enseignement/formation-post-graduee/cardiologie-congenitale-adulte;timeout;;Cardiologie congénitale adulte;utf-8;
https://www.icm-mhi.org/fr/enseignement/formation-post-graduee/cardiologie-interventionnelle;timeout;;Cardiologie interventionnelle;utf-8;
https://www.icm-mhi.org/fr/enseignement/fellowships/chirurgie-cardiaque;ok;text/html;Chirurgie cardiaque | Institut de Cardiologie de Montréal;utf-8;
https://www.icm-mhi.org/fr/enseignement/formation-post-graduee/echocardiographie;timeout;;Échocardiographie;utf-8;
https://www.icm-mhi.org/fr/enseignement/formation-post-graduee/electrophysiologie;timeout;;Électrophysiologie;utf-8;
https://www.icm-mhi.org/fr/enseignement/formation-post-graduee/insuffisance-cardiaque-avancee-et-transplantation-cardiaque;timeout;;Insuffisance cardiaque avancée et transplantation cardiaque;utf-8;
https://www.icm-mhi.org/fr/enseignement/formation-post-graduee/prevention-et-readaptation-cardiaque;timeout;;Prévention et réadaptation cardiaque;utf-8;
https://www.icm-mhi.org/fr/enseignement/formation-post-graduee/resonance-magnetique-cardiaque;ok;text/html;Résonance magnétique cardiaque | Institut de Cardiologie de Montréal;utf-8;
https://www.icm-mhi.org/fr/soins-intensifs-chirurgicaux-0;timeout;;Soins intensifs chirurgicaux;utf-8;
https://www.chusj.org/Calendrier-salle-presse/calendrier/Evenements/CDS/2022/PICH2GO-Imagining-a-Pain-Free-World?id=147238&lang=en;timeout;;EN;utf-8;
https://www.chusj.org/fr/Calendrier-Salle-de-presse/Calendrier;ok;text/html;Calendrier et salle de presse du CHU Sainte-Justine;utf-8;Calendrier: retrouvez toute l'information sur notre site concernant Calendrier
https://www.chusj.org/fr/Calendrier-salle-presse/calendrier/Evenements;ok;text/html;Calendrier et salle de presse du CHU Sainte-Justine;utf-8;: retrouvez toute l'information sur notre site concernant
https://www.chusj.org/fr/Calendrier-salle-presse/calendrier/Evenements/CDS/2022;timeout;;2022;utf-8;
https://www.chusj.org/evenements;timeout;;Calendrier;utf-8;
https://www.chusj.org/fr/a-propos/comites-conseils/comite-des-usagers;timeout;;redir;utf-8;
https://www.icm-mhi.org/fr/node/25;ok;text/html;Salle de presse | Institut de Cardiologie de Montréal;utf-8;Dans cette section, vous trouverez les nouvelles concernant l’Institut de Cardiologie de Montréal ainsi que des idées de reportages et des informations utiles concernant les tournages à l’ICM.
https://www.chusj.org/Professionnels-de-la-sante/Support-au-reseau;timeout;;Support au réseau;utf-8;
https://cusm.ca/node/52029;ok;text/html;Numéros de téléphone importants;utf-8;
https://www.chudequebec.ca/professionnels-de-la-sante.aspx;timeout;;"Professionnels de la sant&#233;";utf-8;
https://www.chusj.org/soins-services/D/Diagnostics-prenatals;ok;text/html;"Diagnostics pr&#233;natals | CHU Sainte-Justine";utf-8;Service intégré et global de consultation tertiaire et quaternaire dans des cas de possibilité d’anomalie fœtale
https://www.chudequebec.ca/visiteur.aspx;timeout;;Visiteur;utf-8;
https://www.chusj.org/soins-services/Index-de-sujets?q1=o;timeout;;O;utf-8;
https://www.chusj.org/soins-services/O;timeout;;O;utf-8;
https://www.chusj.org/fr/soins-services/O/Orthophonie/Criteres-d-admissibilite;ok;text/html;"Crit&#232;res d’admissibilit&#233; en orthophonie";utf-8;Critères d'admission et de non admission en orthophonie
https://www.chusj.org/fr/soins-services/O/Orthophonie/Modalites-de-prise-de-rendez-vous;ok;text/html;Prise de rendez-vous en orthophonie;utf-8;Comment obtenir un rendez-vous en orthophonie
https://www.chusj.org/soins-services/O/Orthophonie?viewContact=13414;timeout;;Orthophonie;utf-8;
https://www.chusj.org/CIRENE;ok;;"<img src=""https://www.chusj.org/getattachment/7d01879a-83c1-4692-b820-342fdae47d91/img?width=210"" />";utf-8;
https://www.chusj.org/soins-services/Index-de-sujets?q1=e;ok;text/html;Soins et services offerts au CHU Sainte-Justine;utf-8;Index de sujets: retrouvez toute l'information sur notre site concernant Index de sujets
